RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DAG-001-E0381,PKG-12,DEL-12-04,Secret and private-library handling,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-12-04 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-04_Secret and private-library handling/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0382,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-12-05 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0383,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-12-05 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0384,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-03,DEL-00-03,Application service command-query-job model,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-03_Application service command-query-job model,DEL-12-05 requires SCA-001 architecture basis AB-00-03 from DEL-00-03 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-03; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0385,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-04,DEL-00-04,Persistence and schema versioning architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-04_Persistence and schema versioning architecture,DEL-12-05 requires SCA-001 architecture basis AB-00-04 from DEL-00-04 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-04; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0386,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-12-05 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0387,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-12-05 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0388,PKG-12,DEL-12-05,Security threat model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-12-05 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-05_Security threat model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0389,PKG-01,DEL-01-02,Copyright and protected-data boundary policy,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-01,DEL-01-01,Project governance baseline,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-01_Project governance baseline",DEL-01-02 needs DEL-01-01 as a predecessor: protected-data policy should sit under the project governance baseline,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-01-02 and DEL-01-01; plans/DAG-001 expected dependency shape,FROM DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist | TARGET DEL-01-01: Create the initial governance documents and maintainer policy skeleton for the public project. Artifacts: docs/CONTRACT.md; docs/DIRECTIVE.md; governance/MAINTAINERS.md,INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0390,PKG-01,DEL-01-03,Contributor certification workflow,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-01,DEL-01-01,Project governance baseline,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-01_Project governance baseline",DEL-01-03 needs DEL-01-01 as a predecessor: contributor certification is part of the governance/release policy surface,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-01-03 and DEL-01-01; plans/DAG-001 expected dependency shape,"FROM DEL-01-03: Define contributor attestations, provenance fields, review routing, and rejection rules for public data contributions. Artifacts: CONTRIBUTING.md section; contributor certification template | TARGET DEL-01-01: Create the initial governance documents and maintainer policy skeleton for the public project. Artifacts: docs/CONTRACT.md; docs/DIRECTIVE.md; governance/MAINTAINERS.md",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0391,PKG-01,DEL-01-03,Contributor certification workflow,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-02,DEL-01-02,Copyright and protected-data boundary policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-02_Copyright and protected-data boundary policy",DEL-01-03 needs DEL-01-02 as a predecessor: certification workflow must enforce the protected-data boundary,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-01-03 and DEL-01-02; plans/DAG-001 expected dependency shape,"FROM DEL-01-03: Define contributor attestations, provenance fields, review routing, and rejection rules for public data contributions. Artifacts: CONTRIBUTING.md section; contributor certification template | TARGET DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0392,PKG-01,DEL-01-04,Professional responsibility and product-claims policy,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-01,DEL-01-01,Project governance baseline,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-01_Project governance baseline",DEL-01-04 needs DEL-01-01 as a predecessor: professional claims policy belongs under the project governance baseline,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-01-04 and DEL-01-01; plans/DAG-001 expected dependency shape,"FROM DEL-01-04: Define permitted/prohibited claims, report disclaimers, and human approval boundaries. Artifacts: docs/PROFESSIONAL_BOUNDARY.md; report notice template | TARGET DEL-01-01: Create the initial governance documents and maintainer policy skeleton for the public project. Artifacts: docs/CONTRACT.md; docs/DIRECTIVE.md; governance/MAINTAINERS.md",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0393,PKG-02,DEL-02-02,Unit system and dimensional-analysis core contract,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-02-02 needs DEL-02-01 as a predecessor: unit and dimensional-analysis contracts must bind to canonical domain entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-02 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0394,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-02-03 needs DEL-02-01 as a predecessor: analysis boundary states must be represented in the canonical domain model,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-03 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-02-03: Define states and interfaces separating mechanics solve, user-rule check, and human professional approval. Artifacts: analysis_status enum; docs/SPEC.md state model | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0395,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-02-04 needs DEL-02-01 as a predecessor: plugin contracts must extend the canonical domain model,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-04 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-02-04: Define extension points and governance constraints for plugins/adapters. Artifacts: plugin interface spec; sandbox/permission model notes | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0396,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-02-04 needs DEL-02-02 as a predecessor: plugins and adapters must preserve unit safety,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-04 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-02-04: Define extension points and governance constraints for plugins/adapters. Artifacts: plugin interface spec; sandbox/permission model notes | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0397,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-02,DEL-02-03,DEL-02-03,Code-neutral analysis boundary model,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model",DEL-02-04 needs DEL-02-03 as a predecessor: extension contracts must preserve mechanics/rule/human boundary states,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-04 and DEL-02-03; plans/DAG-001 expected dependency shape,"FROM DEL-02-04: Define extension points and governance constraints for plugins/adapters. Artifacts: plugin interface spec; sandbox/permission model notes | TARGET DEL-02-03: Define states and interfaces separating mechanics solve, user-rule check, and human professional approval. Artifacts: analysis_status enum; docs/SPEC.md state model",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0398,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,PERSISTENCE_CONTRACT,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-02-05 needs DEL-02-01 as a predecessor: project persistence serializes canonical model entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-05 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-02-05: Implement create/open/save/versioned project persistence and deterministic model round-trip behavior for units, loads, rule-pack refs, and provenance metadata. Artifacts: project file schema; round-trip tests; persistence service contract | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0399,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-02-05 needs DEL-02-02 as a predecessor: project persistence must preserve units and dimensional metadata,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-05 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-02-05: Implement create/open/save/versioned project persistence and deterministic model round-trip behavior for units, loads, rule-pack refs, and provenance metadata. Artifacts: project file schema; round-trip tests; persistence service contract | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0400,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-02,DEL-02-03,DEL-02-03,Code-neutral analysis boundary model,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model",DEL-02-05 needs DEL-02-03 as a predecessor: persistence must preserve analysis status and human-review boundary records,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-02-05 and DEL-02-03; plans/DAG-001 expected dependency shape,"FROM DEL-02-05: Implement create/open/save/versioned project persistence and deterministic model round-trip behavior for units, loads, rule-pack refs, and provenance metadata. Artifacts: project file schema; round-trip tests; persistence service contract | TARGET DEL-02-03: Define states and interfaces separating mechanics solve, user-rule check, and human professional approval. Artifacts: analysis_status enum; docs/SPEC.md state model",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0401,PKG-03,DEL-03-01,Material library schema with provenance,EXECUTION,DELIVERABLE,UPSTREAM,SCHEMA_CONTRACT,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-03-01 needs DEL-02-01 as a predecessor: material records are canonical domain entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-01 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-03-01: Define temperature-dependent material property records, source notes, redistribution status, and completeness flags. Artifacts: schemas/material.schema.yaml; material editor fixtures | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0402,PKG-03,DEL-03-01,Material library schema with provenance,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-03-01 needs DEL-02-02 as a predecessor: material properties are unit-aware,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-01 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-03-01: Define temperature-dependent material property records, source notes, redistribution status, and completeness flags. Artifacts: schemas/material.schema.yaml; material editor fixtures | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0403,PKG-03,DEL-03-01,Material library schema with provenance,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-02,DEL-01-02,Copyright and protected-data boundary policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-02_Copyright and protected-data boundary policy",DEL-03-01 needs DEL-01-02 as a predecessor: material provenance must respect protected-data boundaries,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-01 and DEL-01-02; plans/DAG-001 expected dependency shape,"FROM DEL-03-01: Define temperature-dependent material property records, source notes, redistribution status, and completeness flags. Artifacts: schemas/material.schema.yaml; material editor fixtures | TARGET DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0404,PKG-03,DEL-03-01,Material library schema with provenance,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-03,DEL-01-03,Contributor certification workflow,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-03_Contributor certification workflow",DEL-03-01 needs DEL-01-03 as a predecessor: public material contributions require contributor certification,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-01 and DEL-01-03; plans/DAG-001 expected dependency shape,"FROM DEL-03-01: Define temperature-dependent material property records, source notes, redistribution status, and completeness flags. Artifacts: schemas/material.schema.yaml; material editor fixtures | TARGET DEL-01-03: Define contributor attestations, provenance fields, review routing, and rejection rules for public data contributions. Artifacts: CONTRIBUTING.md section; contributor certification template",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0405,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,SCHEMA_CONTRACT,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-03-02 needs DEL-02-01 as a predecessor: section/component records are canonical domain entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0406,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-03-02 needs DEL-02-02 as a predecessor: component and section dimensions are unit-aware,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
